,2002,2004,2006,2007,2009,2013,2014,2017,2018,2019,2021,2023
C. E. EN NUEVA YORK,,,9029.0,9029.0,9029.0,9029.0,9029.0,9029.0,9029.0,9029.0,9029.0,9029.0
C. E. EN OTTAWA,,,9012.0,9012.0,9012.0,9012.0,9012.0,9012.0,9012.0,9012.0,9012.0,9012.0
C. E. EN PALMA DE MALLORCA,,,,,,9021.0,9021.0,9021.0,9021.0,9021.0,9021.0,9021.0
C. E. EN PANAMA,,,9050.0,9050.0,9050.0,9050.0,9050.0,9050.0,9050.0,9050.0,9050.0,9050.0
C. E. EN PARIS,,,9036.0,9036.0,9036.0,9036.0,9036.0,9036.0,9036.0,9036.0,9036.0,9036.0
C. E. EN PHOENIX,,,,,,9073.0,9073.0,9073.0,9073.0,9073.0,9073.0,9073.0
C. E. EN PIURA,,,9053.0,9053.0,9053.0,9053.0,9053.0,,,,,
C. E. EN PRETORIA,,,,,,9077.0,9077.0,9077.0,9077.0,9077.0,9077.0,9077.0
C. E. EN RIO DE JANEIRO,,,,,,9083.0,9083.0,9083.0,9083.0,9083.0,,
C. E. EN ROMA,,,9045.0,9045.0,9045.0,9045.0,9045.0,9045.0,9045.0,9045.0,9045.0,9045.0
C. E. EN SAN FRANCISCO,,,9030.0,9030.0,9030.0,9030.0,9030.0,,,,,
C. E. EN SAN JOSE,,,9017.0,9017.0,9017.0,9017.0,9017.0,9017.0,9017.0,9017.0,9017.0,9017.0
C. E. EN SAN SALVADOR,,,9022.0,9022.0,9022.0,9022.0,9022.0,9022.0,9022.0,9022.0,9022.0,9022.0
C. E. EN SANTIAGO,,,9019.0,9019.0,9019.0,9019.0,9019.0,9019.0,9019.0,9019.0,9019.0,9019.0
C. E. EN SANTO DOMINGO,,,9056.0,9056.0,9056.0,9056.0,9056.0,9056.0,9056.0,9056.0,9056.0,9056.0
C. E. EN SAO PAULO,,,,,,9067.0,9067.0,9067.0,9067.0,9067.0,9067.0,9067.0
C. E. EN SEUL,,,9016.0,,9016.0,9016.0,9016.0,9016.0,9016.0,9016.0,9016.0,9016.0
C. E. EN SHANGAI,,,,,,9068.0,9068.0,9068.0,9068.0,9068.0,9068.0,9068.0
C. E. EN SINGAPUR,,,,,,9081.0,9081.0,,,,,
C. E. EN SYDNEY,,,9004.0,,9004.0,9004.0,9004.0,,,,,
